TERMS AND CONDITIONS
https://www.bankofcanada.ca/terms/

SERIES
name,label,description,link
V36855,"Total","Canadian dollar assets - Less liquid assets - Non-mortgage loans",https://www.bankofcanada.ca/valet/series/V36855
V36724,"Residential","Canadian dollar assets - Less liquid assets - Mortgages",https://www.bankofcanada.ca/valet/series/V36724
V36718,"Non-residential","Canadian dollar assets - Less liquid assets - Mortgages",https://www.bankofcanada.ca/valet/series/V36718
V36857,"Total","Canadian dollar assets - Less liquid assets - Mortgages",https://www.bankofcanada.ca/valet/series/V36857
V36865,"Provincial and municipal","Canadian dollar assets - Less liquid assets - Canadian securities (excluding short-term paper)",https://www.bankofcanada.ca/valet/series/V36865
V36728,"Corporate","Canadian dollar assets - Less liquid assets - Canadian securities (excluding short-term paper)",https://www.bankofcanada.ca/valet/series/V36728
V36725,"Total","Canadian dollar assets - Less liquid assets - Canadian securities (excluding short-term paper)",https://www.bankofcanada.ca/valet/series/V36725
V36703,"Total","Canadian dollar assets - Less liquid assets",https://www.bankofcanada.ca/valet/series/V36703
V36852,"Total Canadian dollar assets","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V36852
V36686,"Net foreign currency assets","",https://www.bankofcanada.ca/valet/series/V36686
V41552775,"Chequable","Canadian dollar deposits - Personal deposits",https://www.bankofcanada.ca/valet/series/V41552775
V36821,"Tax-sheltered","Canadian dollar deposits - Personal deposits - Non-chequable (notice)",https://www.bankofcanada.ca/valet/series/V36821
V36822,"Other","Canadian dollar deposits - Personal deposits - Non-chequable (notice)",https://www.bankofcanada.ca/valet/series/V36822
V36824,"Tax-sheltered","Canadian dollar deposits - Personal deposits - Fixed term",https://www.bankofcanada.ca/valet/series/V36824
V36825,"Other","Canadian dollar deposits - Personal deposits - Fixed term",https://www.bankofcanada.ca/valet/series/V36825
V41552774,"Total","Canadian dollar deposits - Personal deposits",https://www.bankofcanada.ca/valet/series/V41552774
V41552777,"Chequable","Canadian dollar deposits - Non-Personal deposits",https://www.bankofcanada.ca/valet/series/V41552777
V36828,"Non-chequable","Canadian dollar deposits - Non-Personal deposits",https://www.bankofcanada.ca/valet/series/V36828
V36830,"Fixed term","Canadian dollar deposits - Non-Personal deposits",https://www.bankofcanada.ca/valet/series/V36830
V41552776,"Total","Canadian dollar deposits - Non-Personal deposits",https://www.bankofcanada.ca/valet/series/V41552776
V41552773,"Total deposits held by general public (including private sector float)","Canadian dollar deposits",https://www.bankofcanada.ca/valet/series/V41552773
V36811,"Government of Canada deposits","Canadian dollar deposits",https://www.bankofcanada.ca/valet/series/V36811
V36808,"Total deposits (gross)","Canadian dollar deposits",https://www.bankofcanada.ca/valet/series/V36808
V36856,"Bankers' acceptances outstanding","",https://www.bankofcanada.ca/valet/series/V36856
V36871,"Subordinated debt payable in Canadian dollars","",https://www.bankofcanada.ca/valet/series/V36871
V36846,"Chartered bank holdings of securities","Foreign currency business with Canadian residents",https://www.bankofcanada.ca/valet/series/V36846
V36877,"Total","Foreign currency business with Canadian residents - Loans",https://www.bankofcanada.ca/valet/series/V36877
V36878,"Of which: Reverse repos","Foreign currency business with Canadian residents - Loans",https://www.bankofcanada.ca/valet/series/V36878
V36875,"Deposits of banks","Foreign currency business with Canadian residents - Deposits",https://www.bankofcanada.ca/valet/series/V36875
V36876,"Other","Foreign currency business with Canadian residents - Deposits",https://www.bankofcanada.ca/valet/series/V36876
V36872,"Total","Foreign currency business with Canadian residents - Deposits",https://www.bankofcanada.ca/valet/series/V36872
V53006708,"Bank notes, deposits with Bank of Canada, cheques and other items in transit (net)","Canadian dollar assets - Cash and cash equivalent",https://www.bankofcanada.ca/valet/series/V53006708
V36935,"Deposits with regulated financial institutions","Canadian dollar assets - Cash and cash equivalent",https://www.bankofcanada.ca/valet/series/V36935
V53006709,"Total","Canadian dollar assets - Cash and cash equivalent",https://www.bankofcanada.ca/valet/series/V53006709
V53006711,"Treasury bills and other short-term paper","Canadian dollar assets - Securities - Issued or guaranteed by Canada, Canadian province, Canadian municipal or school corporation",https://www.bankofcanada.ca/valet/series/V53006711
V53006712,"Other","Canadian dollar assets - Securities - Issued or guaranteed by Canada, Canadian province, Canadian municipal or school corporation",https://www.bankofcanada.ca/valet/series/V53006712
V53006710,"Total","Canadian dollar assets - Securities - Issued or guaranteed by Canada, Canadian province, Canadian municipal or school corporation",https://www.bankofcanada.ca/valet/series/V53006710
V37324,"Of which: Securities issued by the Government of Canada","Canadian dollar assets - Securities - Issued or guaranteed by Canada, Canadian province, Canadian municipal or school corporation",https://www.bankofcanada.ca/valet/series/V37324
V36907,"Shares","Canadian dollar assets - Securities - Corporate",https://www.bankofcanada.ca/valet/series/V36907
V36908,"Other","Canadian dollar assets - Securities - Corporate",https://www.bankofcanada.ca/valet/series/V36908
V36905,"Total","Canadian dollar assets - Securities - Corporate",https://www.bankofcanada.ca/valet/series/V36905
V36896,"Call and short loans","Canadian dollar assets - Loans - Non-mortgage loans",https://www.bankofcanada.ca/valet/series/V36896
V36921,"Federal government provinces and municipalities","Canadian dollar assets - Loans - Non-mortgage loans",https://www.bankofcanada.ca/valet/series/V36921
V36924,"Personal loans","Canadian dollar assets - Loans - Non-mortgage loans",https://www.bankofcanada.ca/valet/series/V36924
V36926,"Reverse repos","Canadian dollar assets - Loans - Non-mortgage loans - Business loans",https://www.bankofcanada.ca/valet/series/V36926
V36927,"Other","Canadian dollar assets - Loans - Non-mortgage loans - Business loans",https://www.bankofcanada.ca/valet/series/V36927
V36920,"Leasing receivables","Canadian dollar assets - Loans - Non-mortgage loans",https://www.bankofcanada.ca/valet/series/V36920
V53006713,"Total","Canadian dollar assets - Loans - Non-mortgage loans",https://www.bankofcanada.ca/valet/series/V53006713
V36918,"Residential","Canadian dollar assets - Loans - Mortgages",https://www.bankofcanada.ca/valet/series/V36918
V36919,"Non-residential","Canadian dollar assets - Loans - Mortgages",https://www.bankofcanada.ca/valet/series/V36919
V53006714,"Total loans","Canadian dollar assets - Loans",https://www.bankofcanada.ca/valet/series/V53006714
V36933,"Customers' liability under acceptances","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V36933
V36934,"Other Canadian dollar assets","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V36934
V36885,"Total Canadian dollar assets","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V36885
V36884,"Total foreign currency assets","",https://www.bankofcanada.ca/valet/series/V36884
V36883,"Total assets","",https://www.bankofcanada.ca/valet/series/V36883
V53006715,"Total","Canadian dollar liabilities - Personal deposits - Demand and notice",https://www.bankofcanada.ca/valet/series/V53006715
V53006716,"Of which: tax-sheltered","Canadian dollar liabilities - Personal deposits - Demand and notice",https://www.bankofcanada.ca/valet/series/V53006716
V36945,"Total","Canadian dollar liabilities - Personal deposits - Fixed term",https://www.bankofcanada.ca/valet/series/V36945
V53006717,"Of which: tax-sheltered","Canadian dollar liabilities - Personal deposits - Fixed term",https://www.bankofcanada.ca/valet/series/V53006717
V53006718,"Total","Canadian dollar liabilities - Personal deposits",https://www.bankofcanada.ca/valet/series/V53006718
V53006719,"Demand and notice","Canadian dollar liabilities - Non-personal deposits",https://www.bankofcanada.ca/valet/series/V53006719
V53006720,"Fixed term","Canadian dollar liabilities - Non-personal deposits",https://www.bankofcanada.ca/valet/series/V53006720
V53006721,"Total","Canadian dollar liabilities - Non-personal deposits",https://www.bankofcanada.ca/valet/series/V53006721
V53006722,"Federal and provincial deposits","Canadian dollar liabilities",https://www.bankofcanada.ca/valet/series/V53006722
V36939,"Total deposits","Canadian dollar liabilities",https://www.bankofcanada.ca/valet/series/V36939
V36965,"Advances from Bank of Canada","Canadian dollar liabilities",https://www.bankofcanada.ca/valet/series/V36965
V36971,"Bankers' acceptances","Canadian dollar liabilities",https://www.bankofcanada.ca/valet/series/V36971
V36972,"Liabilities of subsidiaries other than deposits","Canadian dollar liabilities",https://www.bankofcanada.ca/valet/series/V36972
V36956,"Other liabilities","Canadian dollar liabilities",https://www.bankofcanada.ca/valet/series/V36956
V36968,"Subordinated debt","Canadian dollar liabilities",https://www.bankofcanada.ca/valet/series/V36968
V36960,"Common","Canadian dollar shareholders' equity - Capital stock",https://www.bankofcanada.ca/valet/series/V36960
V36961,"Preferred","Canadian dollar shareholders' equity - Capital stock",https://www.bankofcanada.ca/valet/series/V36961
V36962,"Contributed surplus","Canadian dollar shareholders' equity",https://www.bankofcanada.ca/valet/series/V36962
V36964,"Retained earnings","Canadian dollar shareholders' equity",https://www.bankofcanada.ca/valet/series/V36964
V41598372,"Accumulated other comprehensive income (loss)","Canadian dollar shareholders' equity",https://www.bankofcanada.ca/valet/series/V41598372
V53843372,"Non-controlling interest in subsidiaries (IFRS)","Canadian dollar shareholders' equity",https://www.bankofcanada.ca/valet/series/V53843372
V36938,"Total Canadian dollar liabilities and shareholders' equity","",https://www.bankofcanada.ca/valet/series/V36938
V36937,"Total foreign currency liabilities and shareholders' equity","",https://www.bankofcanada.ca/valet/series/V36937
V36936,"Total liabilities and shareholders' equity","",https://www.bankofcanada.ca/valet/series/V36936
V41552791,"Total","Canadian dollar deposits - Personal deposits",https://www.bankofcanada.ca/valet/series/V41552791
V41552799,"Of which: Demand and notice","Canadian dollar deposits - Personal deposits",https://www.bankofcanada.ca/valet/series/V41552799
V37135,"Of which: Fixed term","Canadian dollar deposits - Personal deposits",https://www.bankofcanada.ca/valet/series/V37135
V41552800,"Demand and notice","Canadian dollar deposits - Non-personal deposits",https://www.bankofcanada.ca/valet/series/V41552800
V37112,"Less liquid assets","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V37112
V37153,"Total loans","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V37153
V37154,"General loans (including grain dealers and installment finance companies)","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V37154
V37119,"Total personal loans","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V37119
V37120,"Business loans","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V37120
V37130,"Residential mortgages","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V37130
V37140,"Bankers' acceptances","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V37140
V37133,"Total","Canadian dollar assets",https://www.bankofcanada.ca/valet/series/V37133
V37158,"Call loans","Assets",https://www.bankofcanada.ca/valet/series/V37158
V37159,"Other loans","Assets",https://www.bankofcanada.ca/valet/series/V37159
V37160,"Securities","Assets",https://www.bankofcanada.ca/valet/series/V37160
V37161,"Deposits with banks","Assets",https://www.bankofcanada.ca/valet/series/V37161
V37162,"Other assets","Assets",https://www.bankofcanada.ca/valet/series/V37162
V37157,"Total","Assets",https://www.bankofcanada.ca/valet/series/V37157
V53006676,"Demand and notice","Liabilities - Deposits",https://www.bankofcanada.ca/valet/series/V53006676
V37171,"Fixed term","Liabilities - Deposits",https://www.bankofcanada.ca/valet/series/V37171
V37168,"Total","Liabilities - Deposits",https://www.bankofcanada.ca/valet/series/V37168
V37164,"Of which: Deposits of banks","Liabilities - Deposits",https://www.bankofcanada.ca/valet/series/V37164
V37165,"Of which: Other deposits","Liabilities - Deposits",https://www.bankofcanada.ca/valet/series/V37165
V37166,"Other liabilities","Liabilities",https://www.bankofcanada.ca/valet/series/V37166
V37163,"Total","Liabilities",https://www.bankofcanada.ca/valet/series/V37163
V37167,"Net foreign assets"," ",https://www.bankofcanada.ca/valet/series/V37167
BMTGOC03.DALL,"3 years and under","Government of Canada bonds",https://www.bankofcanada.ca/valet/series/BMTGOC03.DALL
BMTGOC310.DALL,"3-10 years","Government of Canada bonds",https://www.bankofcanada.ca/valet/series/BMTGOC310.DALL
BMTGOC10P.DALL,"Over 10 years","Government of Canada bonds",https://www.bankofcanada.ca/valet/series/BMTGOC10P.DALL
BMTGOCRR.DALL,"Real Return Bonds","Government of Canada bonds",https://www.bankofcanada.ca/valet/series/BMTGOCRR.DALL
BMTGOCTR.DALL,"Total trading","Government of Canada bonds",https://www.bankofcanada.ca/valet/series/BMTGOCTR.DALL
BMTGOCPT.DALL,"Of which: Pre-auction trades","Government of Canada bonds",https://www.bankofcanada.ca/valet/series/BMTGOCPT.DALL
BMTFCC.DALL,"Federal Crown corporation bonds","",https://www.bankofcanada.ca/valet/series/BMTFCC.DALL
BMTP.DALL,"Provincial bonds","",https://www.bankofcanada.ca/valet/series/BMTP.DALL
BMTC.DALL,"Corporate bonds","",https://www.bankofcanada.ca/valet/series/BMTC.DALL
BMTM.DALL,"Municipal bonds","",https://www.bankofcanada.ca/valet/series/BMTM.DALL
BMTBTMCS.DALL,"Bank, trust and mortgage company securities","",https://www.bankofcanada.ca/valet/series/BMTBTMCS.DALL
BMTABS.DALL,"Asset-backed securities","",https://www.bankofcanada.ca/valet/series/BMTABS.DALL
BMTOD.DALL,"Maple bonds and other domestic bonds","",https://www.bankofcanada.ca/valet/series/BMTOD.DALL
BMTTD.DALL,"Total domestic bond trading","",https://www.bankofcanada.ca/valet/series/BMTTD.DALL
MMDIDGOCTB.DALL,"Investment dealers","Government of Canada treasury bills - Domestic",https://www.bankofcanada.ca/valet/series/MMDIDGOCTB.DALL
MMDIBGOCTB.DALL,"Anonymous systems","Government of Canada treasury bills - Domestic",https://www.bankofcanada.ca/valet/series/MMDIBGOCTB.DALL
MMDBGOCTB.DALL,"Banks","Government of Canada treasury bills - Domestic",https://www.bankofcanada.ca/valet/series/MMDBGOCTB.DALL
MMDOGOCTB.DALL,"Other","Government of Canada treasury bills - Domestic",https://www.bankofcanada.ca/valet/series/MMDOGOCTB.DALL
MMNRGOCTB.DALL,"Non-residents","Government of Canada treasury bills",https://www.bankofcanada.ca/valet/series/MMNRGOCTB.DALL
BMDIDGOCT.DALL,"Investment dealers","Government of Canada bonds - Domestic",https://www.bankofcanada.ca/valet/series/BMDIDGOCT.DALL
BMDIBGOCT.DALL,"Anonymous systems","Government of Canada bonds - Domestic",https://www.bankofcanada.ca/valet/series/BMDIBGOCT.DALL
BMDBGOCT.DALL,"Banks","Government of Canada bonds - Domestic",https://www.bankofcanada.ca/valet/series/BMDBGOCT.DALL
BMDOGOCT.DALL,"Other","Government of Canada bonds - Domestic",https://www.bankofcanada.ca/valet/series/BMDOGOCT.DALL
BMNRGOCT.DALL,"Non-residents","Government of Canada bonds",https://www.bankofcanada.ca/valet/series/BMNRGOCT.DALL
V122246,"Commercial paper","Corporate short-term paper",https://www.bankofcanada.ca/valet/series/V122246
V122253,"Of which: Issued by non-financial corporations","Corporate short-term paper - Commercial paper",https://www.bankofcanada.ca/valet/series/V122253
V122254,"Of which: Issued by securitizations","Corporate short-term paper - Commercial paper",https://www.bankofcanada.ca/valet/series/V122254
V122255,"Of which: Issued in U.S. dollars","Corporate short-term paper - Commercial paper",https://www.bankofcanada.ca/valet/series/V122255
V122243,"Canadian dollar bankers' acceptances","Corporate short-term paper",https://www.bankofcanada.ca/valet/series/V122243
V122241,"Total","Corporate short-term paper",https://www.bankofcanada.ca/valet/series/V122241
V122256,"Provincial governments and their enterprises","Other short-term paper issued by",https://www.bankofcanada.ca/valet/series/V122256
V122257M,"Municipal governments","Other short-term paper issued by",https://www.bankofcanada.ca/valet/series/V122257M
